"Date      "_"Origine Métropole"_"Autres origines"
"2002-01"_73580_72742
"2002-02"_58598_29170
"2002-03"_69025_49329
"2002-04"_67749_39516
"2002-05"_69402_56274
"2002-06"_65235_32026
"2002-07"_90194_62744
"2002-08"_88033_71120
"2002-09"_72990_43608
"2002-10"_70957_61983
"2002-11"_72220_47488
"2002-12"_79209_59752
"2003-01"_75564_79294
"2003-02"_52882_30676
"2003-03"_64832_52946
"2003-04"_63760_40605
"2003-05"_66632_54326
"2003-06"_65443_35534
"2003-07"_92672_65559
"2003-08"_93320_73015
"2003-09"_70466_41865
"2003-10"_74820_61668
"2003-11"_79381_52081
"2003-12"_90240_66352
"2004-01"_85402_89270
"2004-02"_65123_38057
"2004-03"_75197_61090
"2004-04"_67931_45787
"2004-05"_70643_55884
"2004-06"_74574_36644
"2004-07"_101355_76602
"2004-08"_98541_78054
"2004-09"_72390_42709
"2004-10"_81714_71361
"2004-11"_84607_52443
"2004-12"_83959_71714
"2005-01"_85418_93655
"2005-02"_64846_35456
"2005-03"_69723_60752
"2005-04"_67192_45206
"2005-05"_69690_62446
"2005-06"_68989_37614
"2005-07"_94190_73961
"2005-08"_94734_78809
"2005-09"_67148_39078
"2005-10"_76040_63293
"2005-11"_81600_54815
"2005-12"_92913_74457
"2006-01"_86557_98334
"2006-02"_52124_32714
"2006-03"_49118_46805
"2006-04"_42763_36270
"2006-05"_52690_49054
"2006-06"_60643_31736
"2006-07"_84094_69679
"2006-08"_81328_71748
"2006-09"_59939_36099
"2006-10"_66590_60334
"2006-11"_61073_41987
"2006-12"_81475_69213
"2007-01"_80695_100976
"2007-02"_51232_32281
"2007-03"_67080_58418
"2007-04"_63571_46147
"2007-05"_64122_58084
"2007-06"_72152_38245
"2007-07"_98073_82402
"2007-08"_93121_79353
"2007-09"_70466_40856
"2007-10"_75336_68366
"2007-11"_80345_51933
"2007-12"_92361_75483
"2008-01"_91102_104826
"2008-02"_59859_37096
"2008-03"_73791_65978
"2008-04"_74291_45779
"2008-05"_71248_61916
"2008-06"_73131_43334
"2008-07"_91073_88219
"2008-08"_90152_80266
"2008-09"_67856_40747
"2008-10"_80430_72830
"2008-11"_82314_52419
"2008-12"_90708_74276
"2009-01"_87184_102601
"2009-02"_57554_36047
"2009-03"_71167_60990
"2009-04"_71228_46785
"2009-05"_75341_69942
"2009-06"_76801_50422
"2009-07"_106688_99127
"2009-08"_102812_85516
"2009-09"_74286_48773
"2009-10"_86054_81479
"2009-11"_88945_57904
"2009-12"_97982_87545
"2010-01"_94689_119204
"2010-02"_65942_46971
"2010-03"_80370_74592
"2010-04"_77246_55545
"2010-05"_84149_79281
"2010-06"_79494_54734
"2010-07"_108578_108963
"2010-08"_107872_93143
"2010-09"_82814_52868
"2010-10"_99295_93221
"2010-11"_99515_66824
"2010-12"_108014_97090
"2011-01"_102795_132279
"2011-02"_75159_49017
"2011-03"_89562_78716
"2011-04"_94325_64930
"2011-05"_94149_79797
"2011-06"_93885_62400
"2011-07"_118615_108216
"2011-08"_115604_90241
"2011-09"_90417_61158
"2011-10"_107520_89077
"2011-11"_107688_69273
"2011-12"_118288_99143
"2012-01"_102114_123511
"2012-02"_77034_51676
"2012-03"_84919_77117
"2012-04"_90734_60483
"2012-05"_87431_83013
"2012-06"_86801_54402
"2012-07"_119141_103021
"2012-08"_109096_86298
"2012-09"_86215_55197
"2012-10"_100623_88913
"2012-11"_100408_62865
"2012-12"_112447_91212
"2013-01"_105657_110964
"2013-02"_67318_44732
"2013-03"_90665_79749
"2013-04"_81510_54247
"2013-05"_88616_81913
"2013-06"_88215_54797
"2013-07"_115944_88619
"2013-08"_111105_84891
"2013-09"_85488_56577
"2013-10"_107225_88365
"2013-11"_100653_65563
"2013-12"_117195_92003
"2014-01"_101363_106483
"2014-02"_65564_45399
"2014-03"_83601_76984
"2014-04"_84999_56632
"2014-05"_87517_79273
"2014-06"_91151_56850
"2014-07"_117377_91362
"2014-08"_120367_92582
"2014-09"_81611_57081
"2014-10"_103046_88119
"2014-11"_97808_69402
"2014-12"_116879_90558
"2015-01"_107020_115494
"2015-02"_69623_47024
"2015-03"_78716_76749
"2015-04"_84187_58669
"2015-05"_89722_85736
"2015-06"_94516_53668
"2015-07"_122729_101202
"2015-08"_122510_98726
"2015-09"_89152_58181
"2015-10"_109081_97144
"2015-11"_100017_66296
"2015-12"_118219_92231
"2016-01"_104900_116276
"2016-02"_71938_50418
"2016-03"_79790_77697
"2016-04"_89953_59510
"2016-05"_91792_86828
"2016-06"_96956_51041
"2016-07"_123213_100587
"2016-08"_118693_90652
"2016-09"_89858_56758
"2016-10"_112433_96462
"2016-11"_103110_72491
"2016-12"_124788_105340
"2017-01"_106818_126765
"2017-02"_70301_53697
"2017-03"_82250_86473
"2017-04"_88854_76673
"2017-05"_90918_97728
"2017-06"_101302_60632
"2017-07"_141830_110820
"2017-08"_139983_99931
"2017-09"_99282_64296
"2017-10"_123580_105081
"2017-11"_115047_73744
"2017-12"_134399_101778
"2018-01"_126714_126014
"2018-02"_85793_55497
"2018-03"_102727_88967
"2018-04"_113382_69599
"2018-05"_112104_91008
"2018-06"_111130_62459
"2018-07"_156449_111741
"2018-08"_151283_100270
"2018-09"_116834_74548
"2018-10"_136976_108832
"2018-11"_114177_71437
"2018-12"_132963_98362
"2019-01"_125432_119327
"2019-02"_79496_57149
"2019-03"_95946_92108
"2019-04"_108436_73928
"2019-05"_106542_91789
"2019-06"_116278_70113
"2019-07"_156173_111532
"2019-08"_153800_101423
"2019-09"_113521_72300
"2019-10"_135338_110535
"2019-11"_126154_81634
"2019-12"_144045_107787
"2020-01"_131751_126646
"2020-02"_92600_57797
"2020-03"_67128_57443
"2020-04"_3636_709
"2020-05"_6453_1427
"2020-06"_22744_1904
"2020-07"_74250_4748
"2020-08"_94480_5593
"2020-09"_59544_4730
"2020-10"_88282_9042
"2020-11"_36347_6208
"2020-12"_89216_16822
"2021-01"_103508_16209
"2021-02"_30629_4985
"2021-03"_17111_2274
"2021-04"_15090_2582
"2021-05"_22156_4090
